rmax,name,lon,lat
134,Berga,16.037,57.22
55,Bergkvara,16.067,56.393
112,Bockara,16.068,57.263
397,Borgholm,16.662,56.876
331,Degerhamn,16.417,56.354
39,Dunoe,16.269,56.638
112,Edsbruk,16.471,58.019
331,Emmaboda,15.553,56.633
94,Eriksmala,15.486,56.735
192,Fagerhult,15.664,57.146
192,Figeholm,16.549,57.374
134,Fliseryd,16.254,57.125
94,Froedinge,16.002,57.701
112,Fagelfors,15.844,57.206
331,Gamleby,16.401,57.893
134,Gullringen,15.719,57.8
94,Gunnebo,16.527,57.722
192,Hagby,16.182,56.559
160,Halltorp,16.101,56.499
276,Hjorted,16.309,57.623
476,Hultsfred,15.838,57.49
33,Skogsby,16.514,56.63
134,Storebro,15.842,57.588
685,Vaernamo,14.041,57.185
571,Aseda,15.353,57.167
134,Raella,16.57,56.772
33,Mysingsoe,16.497,57.248
66,Rinkabyholm,16.26,56.654
192,Soedra Vi,15.793,57.742
94,Totebo,16.186,57.63
112,Trekanten,16.116,56.7
66,Tvaerskog,16.046,56.621
1419,Uppsala,17.634,59.851
79,Vattholma,17.731,60.015
160,Aelvkarleby,17.454,60.57
39,Vardsaetra,17.62,59.794
112,Oerbyhus,17.706,60.227
134,Oesterbybruk,17.894,60.198
685,Oesthammar,18.361,60.26
33,Abborrberget,17.041,59.386
230,Alberga,16.116,59.281
55,Groedby,17.871,59.051
39,Alsike,17.766,59.755
24,Haga,17.05,59.604
94,Ramstalund,17.444,59.799
331,Skaerplinge,17.76,60.472
112,Bettna,16.64,58.907
192,Bie,16.211,59.089
94,Bjoerkvik,16.522,58.837
79,Buskhyttan,16.942,58.663
46,Djuloe kvarn,16.199,58.968
571,Eskilstuna,16.503,59.371
79,Forssjoe,16.294,58.955
79,Hallsta,16.459,59.295
66,Haellberga,16.6,59.32
79,Haerad,16.902,59.361
112,Hoegsjoe,15.669,59.026
685,Katrineholm,16.205,58.992
39,Stensund och Krymla,17.595,58.896
397,Malmkoeping,16.724,59.135
230,Mariefred,17.23,59.266
134,Merlaenna,16.982,59.28
476,Nykoeping,17.023,58.757
134,Naevekvarn,16.798,58.633
112,Runtuna,17.075,58.872
55,Sjoesa,17.088,58.777
112,Skogstorp,16.475,59.326
134,Sparreholm,16.822,59.074
134,Stigtomta,16.783,58.802
230,Strangsjoe,16.193,58.904
55,Sundbyholm,16.623,59.439
94,Svalsta,16.867,58.743
112,Torshaella,16.467,59.422
331,Trosa,17.546,58.899
160,Tystberga,17.236,58.851
112,Vagnhaerad,17.487,58.947
79,Sund,17.409,58.962
94,Valla,16.377,59.02
39,Akers styckebruk,17.114,59.261
192,Aerla,16.679,59.287
55,Askeby,15.852,58.408
46,Berg,16.019,58.217
33,Berg,15.528,58.487
160,Bjoersaeter,16.021,58.336
331,Boxholm,15.045,58.192
192,Brokind,15.679,58.217
55,Falla,15.748,58.682
79,Fagelsta,15.039,58.457
94,Gistad,15.89,58.466
94,Soederakra,16.064,56.448
192,Oeregrund,18.445,60.333
79,Kraegga,17.404,59.607
112,Marmorbyn,16.07,59.046
94,Stjaernhov,17.008,59.081
160,Alberga,16.578,58.725
79,Grebo,15.871,58.3
46,Grytgoel,15.565,58.801
134,Gusum,16.495,58.267
192,Hestra,15.074,57.955
230,Horn,15.843,57.9
112,Haestholmen,14.64,58.278
28,Bergshammar,16.913,58.74
94,Haelleforsnaes,16.502,59.156
192,Oxeloesund,17.087,58.676
94,Stallarholmen,17.205,59.368
79,Torshaella huvud,16.46,59.454
276,Vrena,16.703,58.861
112,Falerum,16.207,58.144
24,Jursla,16.16,58.655
79,Kimstad,15.966,58.549
476,Kisa,15.635,57.984
46,Lindoe,16.255,58.606
2042,Linkoeping,15.621,58.404
160,Ljusfallshammar,15.503,58.786
46,Snoeveltorp,16.151,58.504
33,Malmslaett,15.512,58.42
331,Mjoelby,15.13,58.333
55,Mogata,16.448,58.453
476,Motala,15.041,58.547
79,Norsholm,15.971,58.518
39,Butbro,15.847,58.713
39,Rappestad,15.419,58.4
192,Rimforsa,15.682,58.137
79,Rydsnaes,15.152,57.798
230,Simonstorp,16.156,58.786
46,Sjoegestad,15.372,58.366
134,Skaerblacka,15.921,58.584
66,Slaka,15.565,58.368
33,Spangsholm,15.22,58.35
79,Svaertinge,16.025,58.654
55,Sya,15.226,58.336
276,Soederkoeping,16.325,58.473
331,Valdemarsvik,16.596,58.21
94,Vikingstad,15.433,58.383
94,Vanga,15.814,58.582
112,Vaederstad,14.924,58.313
66,Vaestra Husby,16.175,58.485
476,Atvidaberg,15.998,58.198
331,Oesterbymo,15.273,57.827
192,Oestra Husby,16.562,58.576
160,Oestra Ryd,16.165,58.405
331,Aneby,14.808,57.835
276,Bankeryd,14.125,57.858
66,Bjoerkoeby,14.905,57.518
230,Bodafors,14.705,57.505
134,Bredaryd,13.732,57.173
79,Bruzaholm,15.275,57.642
160,Oelmstad,14.397,57.925
192,Ekenaessjoen,15.02,57.49
134,Flisby,14.801,57.783
160,Forserum,14.471,57.7
66,Forsheda,13.831,57.162
331,Gislaved,13.565,57.302
134,Gnosjoe,13.743,57.354
112,Gripenberg,14.855,57.992
276,Hestra,13.593,57.447
94,Hillerstorp,13.884,57.311
39,Hjaeltevad,15.342,57.629
66,Sundby,17.718,59.288
39,Tosseryd,12.98,57.761
28,Stora Dyroen,11.611,57.928
94,Linghem,15.786,58.432
192,Nykyrka,14.973,58.624
112,Stralsnaes,15.089,58.237
230,Oedeshoeg,14.651,58.229
79,Broaryd,13.253,57.123
24,Oebonaes,16.183,58.54
94,Stavsjoe,16.435,58.729
55,Fotoe,11.657,57.669
79,Skaerstad,14.363,57.886
28,Amynnet,18.531,63.185
112,Oelme,14.008,59.363
39,Emtunga,13,58.255
134,Vaeskinde,18.42,57.69
66,Ovesholm,14.038,55.994
39,Hedeskoga,13.798,55.451
55,Torreby,11.603,58.448
33,Gudhem,13.568,58.225
94,Holmeja,13.274,55.555
112,Aselstad,16.225,58.546
24,Kulloe,18.303,59.414
230,Kyrksten,14.393,59.437
134,Baelgviken,16.458,59.248
66,Strandnorum,11.826,58.043
24,Rosenlund,13.346,57.525
94,Bammarboda,18.475,59.51
33,Klaeppa,12.143,57.362
39,Ringsegard,12.552,56.869
39,Karlsvik,22.072,65.597
55,Haga,17.573,59.839
94,Skeda udde,15.56,58.291
55,Alvhem,12.158,58.005
66,Kaelloe-Knippla,11.652,57.752
66,Svenstorp,12.929,56.341
112,Brevikshalvoen,18.355,59.221
112,Bro,17.633,59.518
24,Brunn,18.42,59.286
331,Djuroe,18.701,59.312
55,Drottningholm,17.879,59.323
134,Edsbro,18.489,59.896
160,Ekeby,17.522,59.254
276,Rimbo,18.36,59.744
112,Rosersberg,17.888,59.583
94,Rydbo,18.186,59.462
134,Ranaes,18.304,59.804
79,Sigtuna,17.718,59.621
28,Solberga,18.351,59.504
55,Sjoeberg,17.999,59.43
39,Skaergardsstad,18.384,59.491
24,Sandviken,17.502,59.265
55,Skeppsdalsstroem,18.504,59.299
79,Lugnet och Skaelsmara,18.542,59.248
55,Sorunda,17.818,59.013
55,Stavsnaes,18.689,59.289
66,Stava,18.221,59.5
160,Stenhamra,17.687,59.335
94,Stora Vika,17.787,58.956
192,Svanberga,18.662,59.839
28,Gladoe kvarn,17.982,59.191
94,Jordbro,18.127,59.145
160,Kungsaengen,17.74,59.482
986,Nynaeshamn,17.944,58.905
28,Svinninge,18.293,59.443
134,Soederby-Karl,18.702,59.892
112,Soedersvik,18.918,59.752
28,Tranholmen,18.088,59.376
33,Tuna,17.486,59.254
94,Upplands Vaesby,17.924,59.514
55,Vallentuna,18.077,59.522
230,Vaxholm,18.334,59.404
79,Varsta,17.79,59.167
79,Viksaeter,17.617,59.238
33,Vaelaendan,17.991,59.113
160,Aelmsta,18.812,59.971
28,Aelvnaes,17.769,59.288
66,Aengsvik,18.51,59.361
46,Oesthamra,18.707,59.744
192,Almunge,18.048,59.878
397,Alunda,18.085,60.066
134,Vaenge,17.436,59.858
230,Balsta,17.521,59.578
276,Fjaerdhundra,16.922,59.774
230,Gimo,18.184,60.173
94,Grillby,17.257,59.626
134,Gunsta,17.832,59.855
94,Gavsta,17.876,59.944
94,Hargshamn,18.466,60.169
94,Grevie,12.781,56.39
55,Gaerds Koepinge,14.157,55.947
94,Gaersnaes,14.182,55.549
112,Hammenhoeg,14.157,55.503
66,Hjaernarp,12.918,56.317
33,Hjaersas,14.147,56.206
79,Huaroed,13.971,55.842
55,Hyllinge,12.866,56.105
331,Haessleholm,13.774,56.16
79,Immeln,14.247,56.206
24,Karups sommarby,13.639,55.593
331,Kivik,14.221,55.687
160,Klippan,13.144,56.136
33,Klippans bruk,13.147,56.122
160,Knislinge,14.087,56.195
55,Kvidinge,13.052,56.134
94,Linderoed,13.822,55.932
112,Oersjoe,15.751,56.701
571,Burgsvik,18.277,57.033
397,Faroesund,19.05,57.859
192,Havdhem,18.327,57.162
986,Hemse,18.383,57.239
276,Ljugarn,18.707,57.333
192,Laerbro,18.786,57.786
33,Roma,18.441,57.522
397,Slite,18.795,57.712
134,Stanga,18.471,57.283
112,Tingstaede,18.604,57.732
1702,Visby,18.314,57.639
46,Vaesterhejde,18.232,57.586
331,Backaryd,15.153,56.346
79,Braekne-Hoby,15.117,56.232
46,Fridlevstad,15.538,56.269
66,Gaengletorp,15.748,56.167
112,Hallabro,15.102,56.391
230,Hassloe,15.469,56.111
230,Holmsjoe,15.539,56.421
79,Haellevik,14.695,56.013
39,Bosnaes,12.851,57.669
94,Bovallstrand,11.33,58.476
94,Braennoe,11.778,57.642
28,Diseroed,12.027,57.925
230,Donsoe,11.801,57.602
134,Elloes,11.473,58.179
160,Fagerhult,12.023,58.418
160,Fjaellbacka,11.29,58.598
134,Haellingsjoe,12.439,57.619
79,Grundsund,11.427,58.212
4233,Goeteborg,11.999,57.685
112,Hamburgsund,11.278,58.557
160,Hedekas,11.793,58.643
55,Herrestad,11.839,58.348
94,Hindas,12.445,57.703
160,Hunnebostrand,11.304,58.438
134,Haellesaker,12.184,57.599
112,Haellevadsholm,11.538,58.578
134,Haelleviksstrand,11.446,58.123
33,Haerryda,12.282,57.7
46,Morup,12.394,56.981
55,Skedala,12.976,56.694
66,Steninge,12.631,56.773
331,Veddige,12.329,57.267
55,Ysby,13.117,56.492
39,Backberg,16.617,60.629
66,Bergby,17.035,60.931
571,Bergsjoe,17.059,61.98
79,Bjoerke,17.19,60.764
986,Bollnaes,16.372,61.348
28,Boenan,17.308,60.731
276,Delsbo,16.555,61.805
476,Enanger,17.013,61.546
55,Forsby,17.143,60.714
66,Forsbacka,16.909,60.612
39,Furuvik,17.333,60.653
160,Faerila,15.839,61.796
192,Gnarp,17.237,62.05
3528,Gaevle,17.122,60.69
94,Hammarby,16.571,60.544
66,Hamrangefjaerden,17.057,60.902
94,Harmanger,17.222,61.931
134,Hedesunda,16.998,60.397
1702,Hudiksvall,17.116,61.729
66,Hybo,16.198,61.797
160,Halsjoe,16.78,61.827
230,Iggesund,17.076,61.645
79,Jaederfors,16.689,60.665
160,Jaedraas,16.468,60.841
397,Jaerbo,16.6,60.72
112,Jaettendal,17.249,61.979
55,Kungsgarden,16.603,60.606
276,Hassela,16.691,62.115
230,Ljusne,17.126,61.211
685,Los,15.168,61.735
112,Lottefors,16.41,61.422
33,Marmaverken,16.876,61.271
79,Mohed,16.828,61.291
94,Njutanger,17.057,61.61
276,Norrsundet,17.138,60.933
134,Naesviken,16.877,61.765
476,Ockelbo,16.719,60.892
55,Ovanaker,15.895,61.361
55,Roteberg,15.833,61.396
46,Runemo,16.133,61.356
94,Sandarne,17.153,61.269
230,Sandviken,16.775,60.619
39,Sibo,16.611,61.214
160,Skog,16.839,61.168
79,Stocka,17.337,61.893
66,Stroemsbruk,17.318,61.869
134,Saelgsjoen,17.113,60.617
79,Soederala,16.923,61.285
397,Soederhamn,17.056,61.309
66,Tallasen,16,61.861
94,Torsaker,16.48,60.511
276,Troedje,17.211,60.821
134,Vallsta,16.366,61.519
55,Vallvik,17.18,61.186
46,Viksjoefors,15.955,61.338
66,Vattnaes,14.585,61.047
230,Amot,16.446,60.964
94,Arsunda,16.735,60.515
134,Ashammar,16.548,60.647
276,Oesterfaernebo,16.801,60.31
94,Skare,13.433,59.44
230,Storfors,14.275,59.535
134,Sulvik,12.407,59.681
476,Sunne,13.143,59.834
134,Sunnemo,13.729,59.884
397,Sysslebaeck,12.868,60.732
230,Saeffle,12.924,59.133
476,Torsby,13,60.13
192,Uddheden,12.909,59.947
134,Vallargaerdet,13.577,59.475
39,Vidoeasen,13.452,59.342
134,Valberg,13.185,59.391
192,Vaese,13.849,59.381
230,Amotfors,12.369,59.769
685,Arjaeng,12.133,59.385
79,Oersloesa,13.004,58.511
46,Askersby,15.475,59.148
571,Askersund,14.911,58.89
160,Degerfors,14.43,59.237
94,Ekeby-Almby,15.337,59.258
160,Finneroedja,14.436,58.923
160,Fjugesta,14.868,59.174
331,Froevi,15.365,59.471
134,Garphyttan,14.951,59.304
112,Gusselby,15.221,59.644
46,Gyttorp,14.973,59.507
160,Hallsberg,15.099,59.067
94,Hasselfors,14.649,59.087
134,Hovsta,15.227,59.346
276,Lenhovda,15.272,56.995
66,Timsfors,13.614,56.485
160,Edane,12.824,59.629
230,Haellefors,14.516,59.784
94,Kilsmo,15.544,59.067
230,Kopparberg,15.02,59.867
397,Kumla,15.141,59.129
55,Latorpsbruk,14.991,59.276
276,Laxa,14.62,58.982
55,Dyvelsten,13.436,59.515
192,Forshaga,13.484,59.536
94,Mjoenaes,13.56,59.878
94,Rottneros,13.11,59.795
276,Toecksfors,11.848,59.509
55,Ekeby,15.27,59.163
134,Glanshammar,15.402,59.317
276,Hjortkvarn,15.439,58.897
331,Lindesberg,15.224,59.601
94,Mullhyttan,14.687,59.153
230,Nora,15.02,59.524
94,Norra Bro,15.251,59.225
134,Palsboda,15.34,59.065
79,Ramsberg,15.297,59.769
112,Rockhammar,15.448,59.529
94,Roenneshytta,15.048,58.92
39,Sannahed,15.159,59.095
46,Tanga och Roegle,12.773,56.195
66,Vartofta,13.628,58.096
160,Vedum,12.995,58.171
79,Vaering,13.964,58.509
134,Vaersas,14.047,58.348
112,Asarp,13.565,58.025
94,Aelgaras,14.253,58.813
192,Ambjoerby,13.171,60.495
685,Arvika,12.603,59.665
79,Bjoerneborg,14.248,59.241
160,Baeckhammar,14.186,59.158
331,Charlottenberg,12.312,59.885
160,Deje,13.481,59.603
79,Fagersanna,14.303,58.469
331,Gullspang,14.102,58.982
66,Jung,13.113,58.327
134,Sjoetorp,13.98,58.837
230,Tibro,14.167,58.417
160,Toereboda,14.132,58.707
79,Oexabaeck,12.804,57.395
66,Oexeryd,12.28,57.739
55,Arentorp,12.871,58.241
112,Blikstorp,14.058,58.28
112,Eggby,13.645,58.433
79,Ekedalen,13.842,58.2
571,Falkoeping,13.553,58.174
46,Filsbaeck,13.248,58.491
192,Floby,13.339,58.134
112,Forsvik,14.432,58.574
46,Furusjoe,13.962,57.929
160,Graestorp,12.68,58.331
160,Goetene,13.463,58.523
112,Habo,14.08,57.908
397,Hova,14.216,58.853
230,Haellekis,13.438,58.629
79,Igelstorp,13.975,58.399
66,Jonslund,12.834,58.16
230,Karlsborg,14.52,58.529
160,Kinnarp,13.524,58.074
66,Korsberga,14.102,58.305
230,Kvaenum,13.185,58.298
112,Kaettilstorp,13.71,58.041
94,Lerdala,13.715,58.477
397,Lidkoeping,13.147,58.495
134,Lundsbrunn,13.447,58.473
79,Lyrestad,14.058,58.804
94,Madaengsholm,13.924,58.141
94,Moholm,14.041,58.608
94,Moelltorp,14.411,58.497
192,Nossebro,12.725,58.19
112,Saleby,13.148,58.377
33,Skagersvik,14.105,58.968
276,Skara,13.442,58.384
134,Skultorp,13.833,58.342
571,Skoevde,13.85,58.399
112,Stora Levene,12.926,58.328
192,Stoepen,13.865,58.48
230,Tidaholm,13.962,58.18
331,Tidan,14.013,58.571
192,Bjaernum,13.709,56.293
160,Aetran,12.948,57.124
192,Vickleby,16.464,56.587
94,Eringsboda,15.367,56.44
192,Borrby,14.18,55.457
66,Bromoella,14.471,56.078
79,Broesarp,14.104,55.724
230,Bastad,12.857,56.428
33,Baeckaskog,14.335,56.046
94,Eket,13.19,56.249
476,Vimmerby,15.847,57.669
66,Emmaljunga,13.652,56.39
79,Everoed,14.091,55.899
55,Fjaelkinge,14.277,56.041
94,Foersloev,12.817,56.351
79,Jonsered,12.175,57.747
66,Joerlanda,11.829,57.99
160,Kode,11.85,57.941
192,Kungshamn,11.261,58.362
331,Kungaelv,11.969,57.87
79,Kallekaerr,11.664,58.029
112,Kaerna,11.792,57.845
134,Landvetter,12.215,57.688
192,Ljungskile,11.925,58.223
24,Lassby,11.841,57.743
112,Marstrand,11.593,57.891
192,Molloesund,11.477,58.073
33,Hoeviksnaes,11.751,58.026
46,Myggenaes,11.748,58.06
28,Mysterna,11.987,57.813
66,Nolvik,11.839,57.774
66,Olofstorp,12.146,57.795
79,Rabbalshede,11.473,58.613
24,Rixoe,11.455,58.377
79,Rya,12.369,57.7
79,Haellabrottet,15.232,59.109
685,Stoellet,13.273,60.409
331,Olshammar,14.8,58.749
134,Roennaeng,11.582,57.94
39,Andalen,11.764,57.699
55,Roeroe,11.62,57.776
28,Starrkaerr och Naes,11.835,58.11
46,Stora Bugaerde,12.386,57.651
160,Stora Hoega,11.82,58.016
822,Stroemstad,11.177,58.943
33,Styrsoe,11.782,57.616
46,Sunningen,11.843,58.33
94,Saeve,11.913,57.802
66,Svenshoegen,11.94,58.142
571,Tanumshede,11.326,58.724
192,Uddevalla,11.936,58.356
79,Varekil,11.709,58.124
79,Vrangoe,11.785,57.572
46,Oedsmal,11.861,58.122
46,Oejersjoe,12.138,57.704
24,Tahult,12.177,57.702
160,Ambjoernarp,13.294,57.421
28,Annelund,13.093,57.992
55,Aplared,13.071,57.649
230,Bengtsfors,12.218,59.028
112,Billingsfors,12.244,58.981
66,Bjoerboholm,12.325,57.875
192,Bjoerketorp,12.526,57.426
192,Bollebygd,12.565,57.674
160,Borgstena,13.013,57.885
571,Boras,12.94,57.728
66,Bredared,12.901,57.805
276,Baeckefors,12.157,58.804
230,Dals Langed,12.298,58.926
46,Dals Rostock,12.35,58.71
160,Dalstorp,13.521,57.604
94,Dalum,13.465,57.901
94,Dannike,13.227,57.684
276,Ed,11.94,58.911
230,Hoenoe,11.647,57.69
571,Lysekil,11.446,58.28
160,Taberg,14.083,57.689
94,Tenhult,14.323,57.71
822,Tranas,14.976,58.037
66,Tunnerstad,14.346,58.05
33,Toerestorp,13.851,57.298
331,Vaggeryd,14.149,57.497
822,Vetlanda,15.085,57.415
55,Aeng,14.565,57.696
79,Oerserum,14.576,58.008
276,Korsberga,15.125,57.301
112,Agunnaryd,14.145,56.749
160,Alvesta,14.551,56.901
94,Angelstad,13.763,56.826
79,Delary,13.953,56.547
230,Dioe,14.228,56.646
134,Fridafors,14.657,56.408
66,Furuby,15.034,56.853
79,Gemla,14.654,56.865
134,Ingelstad,14.92,56.744
66,Arild,12.586,56.271
66,Dalby,13.349,55.664
94,Sonstorp,15.634,58.724
160,Kvillsfors,15.515,57.406
94,Konga,15.122,56.495
160,Kosta,15.397,56.843
134,Kanna,13.904,56.781
79,Lessebo,15.27,56.749
55,Liatorp,14.268,56.666
112,Linneryd,15.128,56.658
571,Ljungby,13.943,56.833
