rmax,name,lon,lat
28,Dietingen,8.65,48.207
39,Malterdingen,7.793,48.161
55,Radolfzell am Bodensee,8.969,47.739
24,Bahlingen am Kaiserstuhl,7.739,48.123
46,Tegernau,7.795,47.719
66,Moenchweiler,8.429,48.101
33,Wittnau,7.816,47.946
66,Muenster,7.784,47.854
55,Weilheim,8.241,47.658
46,Talheim,8.662,48.011
192,Rottweil,8.627,48.168
33,Hausen ob Verena,8.722,48.053
55,Obernheim,8.861,48.163
55,Dettighofen,8.484,47.623
55,Dormettingen,8.771,48.238
46,Vorderdorf,8.075,47.941
94,Uehlingen,8.318,47.719
66,Eisenbach (Hochschwarzwald),8.271,47.962
94,Wald,9.172,47.938
66,Bonndorf im Schwarzwald,8.343,47.82
94,Kolbingen,8.89,48.053
46,Sankt Peter,8.034,48.016
24,Haeusern,8.168,47.754
79,Bitz,9.092,48.244
94,Schliengen,7.578,47.755
66,Gutach (Schwarzwaldbahn),8.21,48.252
55,Schoemberg,8.759,48.212
1419,Freiburg im Breisgau,7.85,47.995
33,Ihringen,7.646,48.046
55,Lottstetten,8.574,47.628
112,Goerwihl,8.078,47.641
55,Oberuhldingen,9.246,47.736
28,Gottenheim,7.729,48.05
28,Muehlenbach,8.112,48.254
55,Veringenstadt,9.214,48.178
134,Todtnau,7.948,47.829
134,Erzingen,8.421,47.659
55,Dauchingen,8.553,48.091
24,Schwenningen,8.997,48.105
66,Wieden,7.883,47.842
79,Ehrsberg,7.906,47.743
94,Efringen-Kirchen,7.566,47.65
160,Messkirch,9.111,47.993
66,Denzlingen,7.884,48.067
33,Koenigsheim,8.861,48.101
46,Hartheim am Rhein,7.624,47.936
134,Rheinfelden (Baden),7.784,47.561
39,Sankt Maergen,8.093,48.008
39,Denkingen,8.736,48.111
46,Leibertingen,9.016,48.043
24,Epfendorf,8.595,48.249
230,Engen,8.772,47.854
46,Innerlehen,8.036,47.802
112,Loeffingen,8.344,47.884
94,Stetten am kalten Markt,9.078,48.122
39,Wittlingen,7.648,47.657
476,Tiengen,8.271,47.632
39,Duerbheim,8.79,48.059
79,Emmingen,8.854,47.932
46,Guetenbach,8.139,48.045
192,Blumberg,8.534,47.84
66,Hoechenschwand,8.166,47.735
230,Stockach,9.009,47.849
33,Reute,7.821,48.082
55,Endingen am Kaiserstuhl,7.701,48.142
46,Sexau,7.907,48.103
33,Buchenbach,8.01,47.961
39,Buggingen,7.638,47.847
39,Oberhausen,7.71,48.224
476,Ebingen,9.026,48.214
112,Albbruck,8.13,47.591
79,Messstetten,8.963,48.181
160,Kenzingen,7.77,48.193
55,Gutach im Breisgau,7.987,48.117
55,Unterkirnach,8.366,48.079
66,Schluchsee,8.18,47.819
55,Gundelfingen,7.867,48.042
46,Altsimonswald,8.055,48.1
79,Waldkirch,7.961,48.094
79,Furtwangen im Schwarzwald,8.205,48.052
230,Kandern,7.663,47.715
24,Ettikon,8.268,47.616
55,Dorf,8.035,48.194
28,Herdern,7.863,48.007
39,Landwasser,7.812,48.025
39,Betzenhausen,7.813,48.01
24,Rieselfeld,7.791,48.001
134,Trossingen,8.633,48.074
28,Voehrenbach,8.304,48.046
66,Sipplingen,9.098,47.796
55,Laufenburg (Baden),8.062,47.565
66,Oberried,7.946,47.933
33,Wellendingen,8.704,48.147
33,Geisingen,8.65,47.923
46,Altglashuetten,8.11,47.856
55,Ibach,8.067,47.743
112,Hardt,8.411,48.184
46,Weil am Rhein,7.63,47.594
192,Staufen im Breisgau,7.73,47.881
33,Wittenschwand,8.101,47.73
24,Ringsheim,7.779,48.247
55,Horben,7.859,47.935
39,Merzhausen,7.829,47.966
28,Neuenburg am Rhein,7.56,47.814
112,Aichhalden,8.399,48.269
39,Unterkastel,7.883,47.758
476,Muellheim,7.631,47.808
66,Rickenbach,7.98,47.62
46,Boellen,7.84,47.802
331,Emmendingen,7.848,48.122
46,Obereggingen,8.388,47.701
46,Mariazell,8.458,48.185
66,Eschbach,7.652,47.891
134,Herdwangen,9.168,47.863
46,Kirchdorf,8.47,48.016
94,Hohentengen am Hochrhein,8.434,47.571
79,Herbolzheim,7.778,48.224
79,Krauchenwies,9.249,48.019
24,Gailingen am Hochrhein,8.755,47.697
79,Schoenau im Schwarzwald,7.894,47.786
94,Sankt Georgen im Schwarzwald,8.332,48.126
112,Hornberg,8.23,48.212
24,Buesingen am Hochrhein,8.69,47.697
79,Dunningen,8.505,48.213
55,Irndorf,8.972,48.066
39,Friedenweiler,8.255,47.917
66,Oehningen,8.885,47.662
79,Hettingen,9.235,48.219
66,Weisweil,7.678,48.197
28,Geschwend,7.938,47.805
55,Wehr,7.905,47.63
46,Rielasingen-Worblingen,8.846,47.728
33,Wembach,7.888,47.773
55,Sulzburg,7.71,47.84
46,Bad Bellingen,7.557,47.732
28,Unterlauchringen,8.305,47.631
39,Malsburg,7.709,47.732
66,Muehlhausen,8.81,47.81
192,Sigmaringen,9.215,48.087
39,Sauldorf,9.106,47.943
46,Allensbach,9.07,47.716
46,Bubsheim,8.83,48.121
112,Immendingen,8.734,47.939
28,Koenigsfeld im Schwarzwald,8.421,48.139
94,Steisslingen,8.924,47.798
66,Lenzkirch,8.2,47.869
66,Spaichingen,8.739,48.073
55,Auggen,7.597,47.787
55,Deisslingen,8.605,48.115
33,Renquishausen,8.894,48.083
46,Binzen,7.628,47.632
46,Boetzingen,7.721,48.07
79,Kirchzarten,7.955,47.965
46,Pfaffenweiler,7.759,47.936
134,Zell im Wiesental,7.852,47.708
55,Bodman,9.037,47.8
24,Hiltensweiler,9.778,47.653
24,Dattenhausen,10.147,48.173
94,Schwand,10.26,47.369
24,Enzers,10.168,47.914
24,Leupolz,10.353,47.737
33,Eschers,10.381,47.846
24,Harthausen bei Feldhausen,9.278,48.266
24,Unterschwarzach,9.871,47.951
24,Rottenacker,9.688,48.235
39,Unterankenreute,9.698,47.799
33,Huldstetten,9.404,48.245
28,Ausnang,10.099,47.828
28,Neufra,9.476,48.128
55,Weiler,10.365,48.168
28,Langenberg,10.321,47.953
24,Leiterberg,10.398,47.745
33,Muthmannshofen,10.098,47.794
33,Unteropfingen,10.128,48.058
39,Oberstetten,9.966,48.047
55,Eglofs,9.931,47.663
39,Kardorf,10.123,47.921
28,Granheim,9.341,48.026
24,Magenbuch,9.32,47.962
39,Hart,10.154,47.972
24,Ettishofen,9.597,47.826
66,Alberskirch,9.509,47.752
33,Berg,10.396,47.861
79,Rottum,9.925,48.033
39,Stefansfeld,9.288,47.776
28,Sattenbeuren,9.648,48.03
28,Ottmannshofen,10.068,47.86
39,Obereschach,9.6,47.727
33,Ritzisried,10.21,48.217
46,Oberschwarzach,9.891,47.96
28,Gaisbeuren,9.721,47.896
55,Siggen,9.946,47.71
33,Neuhaus,9.474,47.739
28,Riedholz,10.037,47.642
24,Stein im Allgaeu,10.237,47.577
66,Musbach,9.58,47.979
33,Schaiblishausen,9.767,48.241
28,Ellhofen,9.958,47.601
46,Rosna,9.326,48.005
39,Dintenhofen,9.714,48.253
66,Zell,9.502,48.203
79,Waltershofen,9.915,47.757
24,Bussmannshausen,9.955,48.2
28,Binzwangen,9.418,48.109
28,Ratzenried,9.9,47.721
39,Enkenhofen,9.986,47.743
28,Buch,9.559,47.689
24,Albishofen,10.236,47.936
28,Taldorf,9.511,47.741
24,Riedheim,9.41,47.704
24,Goppertsweiler,9.73,47.655
24,Bergenstetten,10.144,48.183
33,Inneringen,9.278,48.189
46,Roetenbach,9.807,47.796
55,Aigendorf,9.711,48.165
55,Kettenacker,9.312,48.242
33,Kreenried,9.49,47.924
28,Hohenreuten,10.383,48.084
39,Neuravensburg,9.757,47.636
28,Risstissen,9.829,48.27
39,Obersulmetingen,9.826,48.215
39,Herbrazhofen,9.991,47.86
24,Unterreitnau,9.662,47.59
46,Sonderbuch,9.48,48.254
33,Unterschoenegg,10.22,48.16
33,Messhofen,10.221,48.265
46,Oberailingen,9.488,47.692
28,Fueramoos,9.893,47.998
24,Aderzhofen,9.572,48.167
66,Emmereis,10.323,47.6
24,Edelbeuren,10.023,48.094
28,Geiselharz,9.762,47.695
24,Limpach,9.429,47.796
33,Niedernzell,10.001,48.139
28,Sibratshofen,10.082,47.629
28,Grasbeuren,9.298,47.73
46,Oberwarlins,10.322,47.862
28,Hochberg,9.425,48.225
28,Grund,9.779,47.806
28,Orsenhausen,9.962,48.211
