rmax,name,lon,lat
522,Piotrkow Trybunalski,19.678,51.415
626,Radomsko,19.439,51.069
211,Opoczno,20.279,51.371
86,Sulejow,19.888,51.354
303,Miechow,20.036,50.351
211,Sedziszow,20.052,50.561
363,Wloszczowa,19.973,50.851
147,Busko - Zdroj,20.722,50.457
751,Pinczow,20.527,50.52
176,Kazimierza Wielka,20.485,50.268
751,Kielce,20.631,50.871
303,Szydlowiec,20.854,51.217
123,Suchedniow,20.854,51.047
103,Staporkow,20.553,51.139
363,Konskie,20.411,51.189
211,Przysucha,20.626,51.35
86,Skarzysko - Kamienna,20.862,51.116
253,Pionki,21.443,51.462
211,Zwolen,21.58,51.354
1297,Radom,21.152,51.401
363,Ostrowiec Swietokrzyski,21.387,50.945
211,Ilza,21.24,51.161
176,Starachowice,21.07,51.056
253,Polaniec,21.283,50.431
253,Strzelin,17.068,50.784
253,Jelcz - Laskowice,17.35,51.04
253,Paczkow,17.01,50.461
253,Prudnik,17.583,50.319
86,Ziebice,17.038,50.603
176,Niemodlin,17.619,50.642
72,Pilawa Gorna,16.749,50.682
86,Stronie Slaskie,16.872,50.297
303,Opatow,21.425,50.802
435,Staszow,21.174,50.556
522,Mielec,21.451,50.274
363,Bochnia,20.435,49.945
123,Brzesko,20.607,49.968
72,Ryglice,21.139,49.878
103,Piwniczna - Zdroj,20.707,49.431
72,Stary Sacz,20.635,49.561
363,Krynica - Zdroj,20.953,49.405
435,Tarnow,20.984,50.012
176,Dabrowa Tarnowska,20.983,50.155
363,Debica,21.414,50.052
253,Gorlice,21.159,49.656
253,Jaslo,21.474,49.747
211,Trzebnica,17.064,51.307
147,Ladek - Zdroj,16.882,50.344
147,Lewin Brzeski,17.616,50.756
147,Namyslow,17.716,51.072
60,Oborniki Slaskie,16.912,51.3
103,Otmuchow,17.173,50.466
211,Sycow,17.72,51.308
176,Brzeg Dolny,16.718,51.259
211,Glogowek,17.864,50.347
176,Zabkowice Slaskie,16.817,50.589
176,Sobotka,16.745,50.894
211,Katy Wroclawskie,16.762,51.03
123,Glucholazy,17.384,50.315
211,Dzierzoniow,16.65,50.72
176,Grodkow,17.386,50.694
176,Olawa,17.297,50.946
253,Klodzko,16.659,50.433
1556,Wroclaw,17.031,51.108
147,Twardogora,17.47,51.36
626,Nysa,17.337,50.467
253,Olesnica,17.389,51.207
211,Strzelce Opolskie,18.306,50.512
303,Pajeczno,18.999,51.145
211,Praszka,18.454,51.053
123,Wolczyn,18.051,51.013
86,Dzialoszyn,18.868,51.116
147,Wieruszow,18.153,51.295
176,Olesno,18.421,50.878
363,Ostrzeszow,17.931,51.424
253,Ozimek,18.213,50.674
72,Bedzin,19.118,50.325
86,Blachownia,18.961,50.79
103,Bytom,18.919,50.348
253,Gliwice,18.662,50.289
363,Lubliniec,18.685,50.669
103,Zdzieszowice,18.119,50.421
751,Czestochowa,19.121,50.812
176,Kedzierzyn - Kozle,18.202,50.342
751,Chelm,23.478,51.131
751,Tomaszow Lubelski,23.416,50.446
363,Zamosc,23.262,50.723
303,Krasnystaw,23.171,50.987
626,Hrubieszow,23.902,50.793
253,Leczna,22.883,51.305
303,Jelenia Gora,15.736,50.902
303,Nowa Ruda,16.508,50.58
211,Kowary,15.836,50.793
626,Legnica,16.162,51.205
176,Luban,15.289,51.122
435,Lubin,16.204,51.396
147,Scinawa,16.427,51.413
253,Sulecin,15.117,52.444
176,Rzepin,14.826,52.35
253,Lubsko,14.965,51.78
123,Nowogrod Bobrzanski,15.229,51.798
176,Zagan,15.317,51.617
626,Zary,15.142,51.641
363,Debno,14.701,52.74
626,Gubin,14.741,51.951
626,Gorzow Wielkopolski,15.229,52.738
303,Kostrzyn nad Odra,14.649,52.587
211,Krosno Odrzanskie,15.101,52.054
176,Witnica,14.894,52.673
751,Slubice,14.568,52.357
211,Barlinek,15.215,52.991
522,Gryfice,15.193,53.907
103,Miedzyzdroje,14.449,53.925
363,Mysliborz,14.867,52.924
1081,Chojna,14.437,52.96
1867,Szczecin,14.54,53.433
253,Nowogard,15.129,53.665
211,Police,14.559,53.543
176,Kamien Pomorski,14.774,53.963
303,Goleniow,14.836,53.563
303,Stargard,15.029,53.339
303,Pyrzyce,14.892,53.146
211,Tuchow,21.057,49.898
176,Limanowa,20.417,49.7
751,Nowy Sacz,20.71,49.591
253,Szczawnica,20.489,49.422
211,Pabianice,19.348,51.665
176,Leczyca,19.202,52.058
86,Aleksandrow Lodzki,19.303,51.818
303,Glowno,19.712,51.961
86,Zgierz,19.408,51.854
123,Tuszyn,19.529,51.6
86,Lask,19.14,51.592
1297,Lodz,19.457,51.767
363,Ozorkow,19.287,51.959
211,Zychlin,19.626,52.232
751,Kutno,19.356,52.232
1081,Plock,19.699,52.548
303,Gostynin,19.465,52.426
435,Sochaczew,20.238,52.229
901,Swinoujscie,14.243,53.905
123,Czaplinek,16.239,53.554
103,Krzyz Wielkopolski,16.011,52.881
253,Walcz,16.472,53.273
211,Polczyn - Zdroj,16.099,53.764
303,Lobez,15.626,53.635
626,Choszczno,15.422,53.169
253,Trzcianka,16.46,53.041
303,Zlocieniec,16.008,53.53
435,Swidwin,15.774,53.778
72,Drawsko Pomorskie,15.814,53.528
253,Drezdenko,15.831,52.842
103,Strzelce Krajenskie,15.527,52.875
60,Wielen,16.17,52.892
253,Miedzychod,15.906,52.606
253,Lowicz,19.945,52.108
303,Koluszki,19.814,51.738
363,Rawa Mazowiecka,20.255,51.762
103,Brzeziny,19.752,51.797
626,Skierniewice,20.143,51.96
303,Tomaszow Mazowiecki,20.024,51.523
103,Susz,19.336,53.715
176,Prabuty,19.205,53.752
303,Zuromin,19.904,53.064
303,Dzierzgon,19.352,53.922
626,Kluczbork,18.213,50.973
147,Klobuck,18.939,50.885
147,Pyskowice,18.631,50.394
176,Kalety,18.886,50.564
303,Kepno,17.979,51.28
176,Krapkowice,17.975,50.482
522,Wielun,18.558,51.221
435,Opole,17.924,50.666
303,Tarnowskie Gory,18.836,50.445
86,Zabrze,18.784,50.309
363,Rypin,19.409,53.068
253,Nowe Miasto Lubawskie,19.594,53.417
435,Brodnica,19.4,53.25
211,Dzialdowo,20.184,53.234
253,Olsztynek,20.289,53.583
363,Ostroda,19.96,53.7
303,Ilawa,19.571,53.589
253,Lidzbark,19.824,53.262
435,Lipno,19.179,52.848
435,Morag,19.93,53.911
626,Sierpc,19.662,52.849
363,Dobre Miasto,20.394,53.981
211,Biskupiec,20.956,53.855
901,Ciechanow,20.605,52.883
363,Szczytno,20.987,53.557
901,Nidzica,20.419,53.351
901,Olsztyn,20.486,53.774
303,Ostroleka,21.572,53.083
303,Makow Mazowiecki,21.097,52.86
435,Mlawa,20.376,53.116
522,Mragowo,21.303,53.864
303,Bialobrzegi,20.947,51.649
211,Kuznia Raciborska,18.311,50.199
176,Kietrz,18.005,50.085
60,Rydultowy,18.433,50.065
86,Skoczow,18.795,49.796
901,Bielsko - Biala,19.051,49.823
103,Bierun,19.093,50.089
303,Cieszyn,18.638,49.75
123,Czechowice - Dziedzice,18.997,49.888
72,Czerwionka - Leszczyny,18.661,50.165
60,Laziska Gorne,18.834,50.13
103,Szczyrk,19.023,49.715
123,Zory,18.661,50.034
176,Jastrzebie - Zdroj,18.597,49.951
211,Raciborz,18.211,50.092
147,Knurow,18.669,50.221
363,Tychy,18.98,50.113
147,Ustron,18.813,49.703
363,Rybnik,18.528,50.083
103,Mikolow,18.892,50.172
123,Pszczyna,18.95,49.975
60,Pszow,18.379,50.042
123,Wisla,18.863,49.644
72,Wodzislaw Slaski,18.456,49.997
522,Bytow,17.49,54.172
103,Nowy Dwor Gdanski,19.116,54.214
211,Pruszcz Gdanski,18.633,54.254
253,Trzebiatow,15.27,54.064
626,Slupsk,17.028,54.466
60,Reda,18.35,54.602
72,Karlino,15.88,54.036
1556,Koszalin,16.171,54.19
303,Koscierzyna,17.984,54.117
303,Gdynia,18.541,54.515
522,Lebork,17.744,54.528
435,Puck,18.401,54.713
86,Rumia,18.391,54.569
72,Krzyzanowice,21.23,51.196
123,Druzbice-Kolonia,19.38,51.468
72,Stawek,19.299,51.254
86,Bialaczow,20.296,51.298
123,Falkow,20.103,51.131
72,Kluczewsko,19.918,50.927
60,Krasocin,20.124,50.886
253,Lopuszno,20.25,50.949
123,Mniszkow,20.036,51.37
103,Paradyz,20.114,51.306
303,Przedborz,19.876,51.082
253,Radoszyce,20.258,51.076
147,Reczno,19.856,51.191
103,Wielgomlyny,19.765,51.013
147,Wolborz,19.83,51.502
211,Zarnow,20.174,51.246
60,Mnichow,20.368,50.701
72,Moczydlo,20.189,50.482
176,Podlesie,20.829,50.364
86,Blizyn,20.758,51.108
253,Bodzentyn,20.958,50.936
60,Chlewiska,20.753,51.245
103,Gielniow,20.477,51.4
176,Drzewica,20.477,51.451
147,Gowarczow,20.44,51.28
72,Strykowice Gorne,21.6,51.386
60,Sudol,21.472,50.968
72,Szewna,21.365,50.914
60,Czermno,20.027,51.109
86,Maslow Pierwszy,20.732,50.908
86,Miedziana Gora,20.55,50.931
211,Oronsko,20.991,51.314
147,Przytyk,20.91,51.465
72,Rusinow,20.588,51.435
86,Smykow,20.4,51.049
60,Lubienia,21.191,51.053
60,Laziska,21.516,51.208
103,Maleczyn,21.259,51.389
103,Wieniawa,20.795,51.361
60,Dobrenice,19.815,51.152
60,Dobromierz,19.895,51.005
60,Bedlenko,20.318,51.198
60,Bielowice,20.362,51.391
72,Bobrowniki,19.842,50.972
60,Budki,20.782,51.201
103,Dlugoleka,22.812,53.279
60,Dmusy,22.192,53.643
72,Dobry Las,21.863,53.282
72,Drozdowo,22.173,53.151
211,Drygaly,22.107,53.685
60,Wygoda,21.264,52.047
72,Podniesno,22.235,52.289
72,Charlejow,22.276,51.655
72,Domaszewnica,22.388,51.846
72,Karwik,21.774,53.678
72,Karwowo,22.572,53.713
86,Katy,21.936,53.309
60,Kijewo,22.502,53.917
103,Janowka,22.859,53.905
60,Kresy,21.785,51.543
103,Wisniew,21.725,52.258
60,Wola Suchozebrska,22.232,52.243
86,Wrotnow,22.06,52.514
147,Krasew,22.462,51.766
176,Krynka,22.404,52.001
147,Krzesk-Krolowa Niwa,22.615,52.067
86,Leszkowice,22.614,51.549
60,Marianow,22.373,51.761
86,Jeziorko,22.153,53.214
103,Jeze,21.875,53.489
60,Kalinowo,22.02,52.825
86,Lason,21.97,51.582
103,Leopoldow,22.014,51.669
123,Mala Wies,21.828,52.108
60,Myslow,21.977,51.841
86,Wyszkow,22.005,52.305
60,Posiadaly,21.718,52.103
72,Stryj,21.957,51.768
72,Sulbiny,21.638,51.868
72,Dzierzby Wloscianskie,22.429,52.524
72,Andrzejewo,22.198,52.829
176,Biala Piska,22.062,53.606
103,Barglow Koscielny,22.82,53.772
147,Czerwin,21.76,52.941
147,Goniadz,22.73,53.489
86,Grabowo,22.148,53.462
147,Jedwabne,22.305,53.287
123,Kalinowo,22.675,53.875
147,Klukowo,22.5,52.774
103,Kolaki Koscielne,22.378,53.022
147,Maly Plock,22.036,53.306
103,Trzcianne,22.676,53.343
123,Milki,21.874,53.942
123,Nowogrod,21.879,53.226
103,Poswietne,22.829,52.923
86,Prostki,22.432,53.691
103,Przytuly,22.31,53.367
211,Raczki,22.78,53.99
103,Radzilow,22.407,53.41
211,Rajgrod,22.703,53.734
176,Rutki - Kossaki,22.441,53.089
60,Rzekun,21.628,53.05
147,Sokoly,22.7,52.993
103,Stare Juchy,22.174,53.922
72,Stary Lubotyn,21.928,52.93
176,Stawiski,22.156,53.378
123,Szczuczyn,22.284,53.566
86,Szepietowo,22.545,52.869
72,Zelkow-Kolonia,22.207,52.141
60,Zochy,22.098,52.567
72,Modrzew,22.539,52.108
72,Seroczyn,21.92,52.011
123,Holubla,22.437,52.277
176,Szumowo,22.087,52.917
176,Sniadowo,21.985,53.04
103,Troszyn,21.737,53.03
147,Turosl,21.728,53.387
253,Tykocin,22.775,53.207
86,Wasewo,21.673,52.872
86,Wasosz,22.316,53.52
103,Ostrowki,22.806,51.822
72,Sobieszyn,22.159,51.594
60,Brzozow,22.322,52.267
60,Czartajew,22.842,52.458
60,Czepielin,22.403,52.232
60,Zalesie,22.309,51.936
72,Zembry,22.519,52.043
72,Kociolki,21.549,51.549
60,Krystyna,21.533,51.922
60,Mysiadlo,21.012,52.096
72,Zastawie,22.162,51.934
60,Zawitala,22.124,51.668
176,Brok,21.855,52.698
72,Ceglow,21.732,52.142
86,Ceranow,22.228,52.631
211,Dobre,21.677,52.314
147,Grebkow,21.908,52.269
60,Gugny,22.597,53.352
86,Strzyzew,22.509,51.92
86,Suchowola,22.741,51.701
123,Trzciniec,22.098,52.048
123,Jadow,21.632,52.478
72,Kaluszyn,21.808,52.207
103,Korytnica,21.85,52.415
176,Kotun,22.067,52.168
60,Liw,21.967,52.375
103,Miedzna,22.089,52.467
176,Mokobody,22.112,52.265
60,Krynki-Sobole,22.778,52.536
123,Okrzeja,22.086,51.741
176,Osiny,22.088,51.867
60,Tlusciec,22.707,52.03
60,Wylezin,21.914,51.706
72,Kielpiniec,22.358,52.622
60,Lipno,22.82,52.335
86,Wieliczki,22.561,53.984
253,Wizna,22.382,53.193
176,Wydminy,22.03,53.979
86,Zareby Koscielne,22.128,52.757
123,Zawady,22.664,53.155
72,Zbojna,21.785,53.242
147,Czyzew,22.317,52.799
86,Bialaszewo,22.507,53.511
103,Podeblocie,21.743,51.64
253,Bransk,22.839,52.743
176,Ciechanowiec,22.498,52.678
123,Drohiczyn,22.659,52.399
147,Grodzisk,22.736,52.583
103,Huszlew,22.836,52.138
103,Jablonna Lacka,22.447,52.475
103,Korczew,22.605,52.351
147,Mordy,22.514,52.212
72,Olszanka,22.668,52.146
123,Nur,22.32,52.668
72,Przesmyki,22.582,52.268
60,Repki,22.387,52.386
86,Rudka,22.729,52.722
123,Sabnie,22.309,52.496
72,Sterdyn,22.295,52.579
103,Turow,22.699,51.848
176,Tysmienica,22.837,51.564
60,Olszowa Dabrowa,21.189,51.598
103,Prochenki,22.653,52.11
86,Przytoczno,22.272,51.619
60,Radomysl,22.361,52.033
60,Ryzki,22.32,51.9
72,Rzymy-Las,22.46,51.889
147,Sarnow,22.301,51.856
60,Socki,22.01,52.016
72,Stara Gaska,22.228,51.829
60,Staszow,21.651,51.568
123,Koryciny,22.743,52.648
103,Mrozy,21.822,52.167
123,Sadowne,21.85,52.636
103,Strachowka,21.632,52.426
72,Wierzbno,21.857,52.306
86,Kosow Lacki,22.153,52.596
60,Sitno,22.539,51.746
72,Poreba Srednia,21.688,52.681
86,Prostyn,21.983,52.656
60,Przywozki,22.202,52.382
123,Adamow,22.264,51.743
147,Czemierniki,22.612,51.671
147,Firlej,22.512,51.559
363,Kock,22.442,51.641
147,Michow,22.312,51.523
103,Klimaszewnica,22.496,53.469
60,Kociol Duzy,21.943,53.625
86,Gonczyce,21.729,51.782
123,Gorki-Kolonia,21.686,52
72,Grabow Szlachecki,22.099,51.7
60,Zalesie Gorne,21.032,52.028
72,Serokomla,22.331,51.701
86,Siemien,22.773,51.622
86,Wisniew,22.296,52.072
60,Wohyn,22.784,51.757
123,Zbuczyn,22.43,52.09
253,Kakolewnica,22.7,51.898
72,Bereza,22.778,51.93
60,Biala,22.573,51.786
72,Bialka,22.664,51.812
72,Huta-Dabrowa,22.05,51.807
103,Wilkowyja,21.524,51.858
86,Laczka,21.953,52.136
123,Baranow,22.134,51.557
60,Borowie,21.769,51.947
103,Mrozowa Wola,21.865,52.587
72,Nowa Osuchowa,21.736,52.742
86,Golasze-Puszcza,22.492,52.956
60,Gora,22.853,53.231
60,Stare Opole,22.172,52.175
60,Edwardow,21.852,51.654
60,Emilianowka,22.14,52.017
303,Telaki,22.165,52.555
86,Toncza,21.97,52.463
103,Tymianka,22.094,52.213
72,Golaszyn,22.359,51.963
60,Golowierzchy,22.488,52.019
72,Szmurly,22.801,52.685
72,Zawady,22.369,52.361
72,Dybla,22.416,53.575
86,Dziegiele,22.179,53.419
72,Gloskow,21.688,51.928
60,Toporek,22.309,52.192
72,Dabrowka,21.652,53.212
86,Krzywda,22.202,51.794
72,Latowicz,21.803,52.025
60,Miastkow Koscielny,21.825,51.883
60,Nowodwor,22.101,51.638
123,Skorzec,22.13,52.107
86,Sobolew,21.667,51.74
