rs,name,lon,lat
522,Urziceni,26.645,44.714
103,Filipeştii de Pădure,25.748,44.978
303,Moinești,26.487,46.479
176,Cisnădie-Piața Nouă,24.15,45.713
176,Traian,26.96,47.011
103,Chitila,25.983,44.506
363,Oraş Sânnicolau Mare,20.623,46.071
253,Roșia Jiu,23.16,44.897
72,Municipiul Orăştie,23.194,45.841
176,Oraş Zimnicea,25.363,43.657
303,Municipiul Aiud,23.72,46.31
211,Oraş Târgu Neamţ,26.367,47.205
176,Oraş Râşnov,25.463,45.589
176,Măgureni,25.77,45.04
211,Municipiul Adjud,27.185,46.097
60,Matca,27.536,45.856
72,Marginea,25.815,47.818
303,Municipiul Marghita,22.335,47.35
626,Municipiul Drăgăşani,24.262,44.658
147,Oraş Drăgăneşti-Olt,24.526,44.163
123,Oraş Ovidiu,28.568,44.255
253,Oraş Balş,24.118,44.344
147,Oraş Pecica,21.069,46.166
147,Poienile de Sub Munte,24.427,47.828
176,Fundeni,26.323,44.394
86,Oraş Vişeu de Sus,24.433,47.704
211,Gura Humorului,25.89,47.554
522,Municipiul Vatra Dornei,25.357,47.347
211,Oraş Corabia,24.502,43.778
147,Cumpăna,28.556,44.111
303,Eforie Sud,28.645,44.016
123,Comănești,26.442,46.422
147,Pasărea,26.326,44.467
626,Oraş Sinaia,25.55,45.345
123,Poiana Mare,23.072,43.921
103,Zărneşti,25.317,45.56
363,Oraş Sântana,21.504,46.347
253,Oraş Negreşti-Oaş,23.432,47.87
86,Oraş Dărmăneşti,26.491,46.37
363,Municipiul Băileşti,23.346,44.023
303,Oraş Mizil,26.441,45.004
435,Oraş Valea Lui Mihai,22.131,47.521
123,Municipiul Orşova,22.401,44.727
253,Cornetu,27.049,45.506
86,Vârteșcoiu,27.08,45.751
211,Susenii Bârgăului,24.717,47.216
176,Oraş Covasna,26.181,45.846
253,Oraş Buhuşi,26.706,46.718
303,Oraş Sângeorz-Băi,24.67,47.371
626,Oraş Oraviţa,21.704,45.038
626,Oraş Babadag,28.718,44.891
253,Fundeni,26.871,45.269
253,Oraş Luduş,24.094,46.474
253,Oraş Sovata,25.069,46.596
147,Oraş Podu Iloaiei,27.26,47.213
211,Oraş Panciu,27.072,45.919
103,Oraş Târgu Frumos,27.013,47.211
86,Slănic,25.95,45.208
363,Municipiul Brad,22.795,46.126
123,Oraş Buşteni,25.536,45.41
123,Oraş Simeria,23.009,45.852
103,Joseni,25.506,46.687
253,Oraş Ţăndărei,27.661,44.641
303,Oraş Filiaşi,23.523,44.552
72,Brăhăşeşti,27.35,46.051
72,Oraş Otopeni,26.072,44.547
147,Vlăhița,25.522,46.347
303,Oraş Dăbuleni,24.091,43.804
176,Oraş Ocna Mureş,23.856,46.385
253,Oraş Ineu,21.839,46.433
363,Colibași,26.193,44.205
147,Gugești,27.119,45.562
103,Oraş Şimleu Silvaniei,22.795,47.23
176,Brazi,26.005,44.861
86,Oraş Murfatlar,28.416,44.176
211,Oraş Siret,26.067,47.95
147,Oraş Călimăneşti,24.361,45.239
176,Clinceni,25.974,44.372
72,Brașov Nord-Est,25.646,45.677
363,Borcea,27.738,44.33
123,Plopeni,25.95,45.045
147,Izbiceni,24.665,43.829
103,Oraş Mărăşeşti,27.227,45.878
86,Apahida,23.738,46.797
60,Tărlungeni,25.775,45.643
303,Municipiul Beiuş,22.349,46.666
103,Afumați,26.248,44.526
147,Municipiul Câmpulung Moldovenesc,25.565,47.526
147,Oraş Cajvana,25.961,47.703
103,Oraş Curtici,21.31,46.345
303,Cleja,26.925,46.403
72,Oraş Baia Sprie,23.694,47.661
253,Oraş Oţelu Roşu,22.356,45.515
60,Mihail Kogălniceanu,28.46,44.366
303,Băbeni,24.231,44.962
303,Oraş Haţeg,22.952,45.61
253,Belceşti,27.092,47.308
1867,Usije,21.62,44.728
123,Şiria,21.638,46.276
147,Axente Sever,24.228,46.102
522,Victoria,24.703,45.731
211,Oraş Pucioasa,25.434,45.076
253,Oraş Şegarcea,23.744,44.094
176,Oraş Seini,23.289,47.747
72,Săbăoani,26.865,47.011
103,Oraş Bolintin-Vale,25.765,44.45
103,Oraş Fieni,25.417,45.127
211,Oraş Nădlac,20.745,46.167
435,Oraş Aleşd,22.399,47.055
435,Municipiul Topliţa,25.349,46.925
147,Oraş Găeşti,25.322,44.721
435,Oraş Lipova,21.693,46.088
103,Maieru,24.75,47.408
176,Oraş Măcin,28.136,45.243
176,Oraş Năsăud,24.409,47.284
60,Dumbrăveni,26.419,47.661
176,Oraş Strehaia,23.186,44.623
123,1 Decembrie,26.055,44.289
123,Cudalbi,27.684,45.774
176,Oraş Hârşova,27.948,44.683
123,Oraş Săcueni,22.098,47.352
123,Brebu Megieșesc,25.757,45.186
176,Oraş Beclean,24.177,47.178
72,Oraş Târgu Ocna,26.616,46.276
253,Oraş Costeşti,24.883,44.671
103,Oraş Bocşa,21.72,45.375
211,Ciorani,26.408,44.824
176,Dofteana,26.531,46.323
72,Băicoi,25.87,45.033
103,Bosanci,26.313,47.587
211,Oraş Jibou,23.257,47.259
123,Oraş Anina,21.852,45.082
626,Oraş Ianca,27.479,45.132
253,Oraş Fundulea,26.504,44.467
86,Bălan,25.813,46.653
147,Oraş Chişineu-Criş,21.514,46.521
86,Oraş Avrig,24.38,45.725
86,Oraş Călan,23.027,45.728
176,Oraş Tăşnad,22.584,47.476
176,Sadova,23.955,43.902
123,Baia,26.207,47.415
253,Oraş Ştei,22.458,46.539
103,Peretu,25.089,44.045
363,Cobadin,28.236,44.062
363,Oraş Huedin,23.029,46.863
176,Zagavia,26.904,47.429
147,Băleni,25.653,44.818
86,Roseti,27.449,44.217
363,Oraş Însurăţei,27.608,44.916
60,Techirghiol,28.597,44.053
86,Jilava,26.079,44.334
60,Oraş Uricani,23.126,45.333
176,Gilău,23.388,46.755
303,Oraş Bumbeşti-Jiu,23.382,45.179
176,Măgurele,26.032,45.111
103,Homocea,27.239,46.14
86,Sângeorgiu de Mureş,24.606,46.577
147,Oraş Teiuş,23.678,46.204
522,Oraş Videle,25.527,44.278
253,Diosig,21.999,47.306
103,Oraş Pâncota,21.691,46.331
86,Berceni,26.188,44.311
211,Lehliu-Gară,26.867,44.429
103,Oraş Amara,27.314,44.62
253,Dragalina,27.336,44.434
303,Cartojani,25.475,44.432
123,Oraş Cristuru Secuiesc,25.03,46.289
60,Plosca,25.15,44.026
123,Oraş Urlaţi,26.229,44.991
253,Oraş Jimbolia,20.718,45.794
211,Cojasca,25.838,44.725
303,Oraş Negreşti,27.461,46.833
60,Oraş Tălmaciu,24.26,45.669
86,Oraş Iernut,24.231,46.451
86,Dancu,27.669,47.154
60,Răşinari,24.068,45.704
147,Fierbinți-Târg,26.38,44.684
303,Pechea,27.795,45.631
1867,Oraş Darabani,26.591,48.187
123,Dumbrăveni,24.576,46.229
211,Oraş Agnita,24.619,45.976
86,Scorţeni,25.846,45.09
176,Oraş Săveni,26.854,47.956
123,Oraş Topoloveni,25.082,44.812
211,Giarmata,21.309,45.842
86,Voluntari-Pipera,26.136,44.501
