cc,rs,name,lon,lat,r1
ES,120,Castello de Rugat,-0.381,38.874,100
ES,120,Godelleta,-0.686,39.423,100
ES,144,Mogente/Moixent,-0.751,38.875,100
ES,247,Navarres,-0.694,39.101,100
ES,120,Real,-0.609,39.335,100
ES,206,Bello,-1.497,40.923,120
ES,247,Monreal del Campo,-1.355,40.787,100
ES,144,Orihuela del Tremedal,-1.649,40.549,144
ES,144,Mosqueruela,-0.447,40.362,120
ES,120,Alobras,-1.388,40.18,100
ES,247,Bezas,-1.324,40.331,100
ES,144,Riodeva,-1.145,40.118,100
ES,172,Manzanera,-0.827,40.06,100
ES,144,Villalba Baja,-1.077,40.422,100
ES,172,Alfambra,-1.032,40.545,100
ES,144,El Pobo,-0.861,40.508,100
ES,120,Alba,-1.346,40.618,100
ES,206,Villafranca del Campo,-1.345,40.694,100
ES,120,Perales del Alfambra,-1.001,40.634,100
ES,120,Pancrudo,-1.027,40.762,100
ES,120,Barrachina,-1.138,40.896,100
ES,120,Cuevas de Almuden,-0.828,40.713,100
ES,296,Utrillas,-0.847,40.812,247
ES,247,Cella,-1.284,40.451,100
ES,206,Sarrion,-0.814,40.142,100
ES,511,Santa Eulalia,-1.313,40.568,100
ES,247,Cedrillas,-0.849,40.433,144
ES,882,Calamocha,-1.298,40.916,355
ES,120,Villastar,-1.151,40.281,100
ES,144,Rubielos de Mora,-0.653,40.191,100
ES,120,Alcala de la Selva,-0.717,40.371,100
ES,296,Aliaga,-0.702,40.673,120
ES,144,Arino,-0.591,41.03,100
ES,120,Olba,-0.624,40.133,100
ES,172,Albalate del Arzobispo,-0.512,41.121,120
ES,247,Mora de Rubielos,-0.752,40.25,206
ES,172,Penarroya de Tastavins,0.041,40.757,100
ES,120,Valmuel,-0.214,41.127,100
ES,144,Calaceite,0.189,41.016,100
ES,120,Samper de Calanda,-0.385,41.189,100
ES,206,Mas de las Matas,-0.242,40.834,100
ES,206,Valderrobres,0.153,40.872,172
ES,172,Calanda,-0.23,40.941,100
ES,120,Alcorisa,-0.382,40.893,100
ES,206,Cantavieja,-0.404,40.525,100
ES,120,Mirambel,-0.342,40.587,100
ES,172,La Hoz de la Vieja,-0.843,40.923,100
ES,206,Bea,-1.146,41.036,100
ES,172,Blesa,-0.885,41.052,100
ES,120,Vinaceite,-0.582,41.267,100
ES,144,Calcena,-1.717,41.655,100
ES,426,Epila,-1.279,41.599,100
ES,120,Urrea de Jalon,-1.235,41.667,100
ES,144,Lituenigo,-1.761,41.835,100
ES,172,Sabinan,-1.566,41.443,100
ES,206,Illueca,-1.626,41.538,144
ES,247,Maella,0.139,41.123,100
ES,172,Acered,-1.604,41.171,100
ES,172,Used,-1.559,41.054,100
ES,247,Ibdes,-1.832,41.217,100
ES,172,Ateca,-1.792,41.33,100
ES,144,Maluenda,-1.616,41.289,100
ES,144,Moros,-1.827,41.398,100
ES,426,Daroca,-1.411,41.114,172
ES,144,Badules,-1.252,41.139,100
ES,172,Codos,-1.373,41.293,100
ES,296,Carinena,-1.224,41.338,120
ES,296,Moyuela,-0.922,41.128,100
ES,120,Paniza,-1.211,41.284,100
ES,120,Alfamen,-1.242,41.438,100
ES,144,Villanueva de Huerva,-1.035,41.353,100
ES,144,La Muela,-1.115,41.581,100
ES,144,Jaulin,-0.992,41.452,100
ES,172,Remolinos,-1.177,41.839,100
ES,120,Azuara,-0.871,41.258,100
ES,120,Lecera,-0.709,41.205,100
ES,247,Sastago,-0.348,41.322,100
ES,144,El Burgo de Ebro,-0.742,41.572,100
ES,355,Fuentes de Ebro,-0.628,41.511,144
ES,206,Villanueva de Gallego,-0.825,41.768,100
ES,206,Quinto,-0.497,41.424,100
ES,120,Monegrillo,-0.415,41.638,100
ES,120,La Almolda,-0.21,41.553,100
ES,613,Belchite,-0.751,41.304,144
ES,144,Nonaspe,0.247,41.209,100
ES,296,Mequinenza,0.302,41.372,100
ES,247,Bujaraloz,-0.151,41.498,144
ES,144,Sancho Abarca,-1.27,41.985,100
ES,172,Pinsoro,-1.337,42.196,100
ES,206,Ores,-1,42.279,100
ES,120,Bardenas,-1.199,42.178,100
ES,247,Sadaba,-1.27,42.283,100
ES,144,Uncastillo,-1.131,42.36,100
ES,172,Sos del Rey Catolico,-1.215,42.494,100
ES,144,Sigues,-1.011,42.63,100
ES,296,Biel,-0.935,42.387,100
ES,144,Ontinar de Salz,-0.756,41.935,100
ES,206,Sierra de Luna,-0.908,42.047,100
ES,120,Piedratajada,-0.805,42.12,100
ES,144,Murillo de Gallego,-0.751,42.336,100
ES,120,Tabuenca,-1.542,41.695,100
ES,172,Fuendejalon,-1.471,41.76,100
ES,206,Borja,-1.534,41.834,100
ES,144,Horta de Sant Joan,0.316,40.954,100
ES,206,Tivenys,0.513,40.907,100
ES,172,Gandesa,0.439,41.054,120
ES,120,Tivissa,0.734,41.041,100
ES,120,Falset,0.821,41.145,120
ES,296,Flix,0.55,41.231,120
ES,144,Alforja,0.977,41.212,100
ES,172,Prades,0.99,41.31,100
ES,120,Vila-Rodona,1.358,41.31,100
ES,120,Santa Oliva,1.552,41.253,100
ES,120,Sarral,1.247,41.444,100
ES,120,Mas del Plata,1.327,41.384,100
ES,144,Mas del Cantet,0.667,40.928,100
ES,120,Urduna/Orduna,-3.007,42.993,100
ES,120,Munitibar,-2.591,43.263,100
ES,144,Elexalde,-2.932,43.413,100
ES,120,Ea,-2.583,43.38,100
ES,120,Arraibi,-2.776,43.203,100
ES,144,Plaza,-2.749,43.098,100
ES,172,Otxandio,-2.654,43.043,100
ES,120,Arbucies,2.516,41.815,100
ES,120,Cabeza del Buey,-5.219,38.721,120
ES,296,Campanario,-5.616,38.862,120
ES,172,Mazagon,-6.809,37.132,100
ES,144,Costa Calma,-14.221,28.172,120
ES,247,Cigales,-4.698,41.758,100
ES,355,Penafiel,-4.12,41.598,144
ES,120,Bosque del Henares,-3.158,40.454,100
ES,172,El Centenillo,-3.728,38.338,100
ES,120,Benizar,-1.984,38.271,100
FR,172,Morosaglia,9.208,42.464,120
FR,120,Morannes sur Sarthe-Daumeray,-0.417,47.744,100
FR,355,Romorantin-Lanthenay,1.747,47.359,172
FR,206,Montmoreau,0.131,45.396,144
FR,247,Montval-sur-Loir,0.419,47.695,247
FR,144,Boischampre,0.006,48.666,100
FR,613,Cosne-Cours-sur-Loire,2.925,47.41,247
FR,172,Thizy-les-Bourgs,4.309,46.032,120
FR,296,Bauge-en-Anjou,-0.1,47.54,120
FR,426,Saint-Amand-Montrond,2.507,46.721,247
FR,247,Aubigny-sur-Nere,2.441,47.489,172
FR,144,Saint-Satur,2.853,47.34,100
FR,144,Daluis,6.812,44.027,100
FR,426,Royan,-1.042,45.623,247
FR,120,Avricourt,6.807,48.65,100
FR,206,Grayan-et-l'Hopital,-1.084,45.445,100
FR,144,Fretigney-et-Velloreille,5.946,47.487,100
FR,206,Tignes,6.91,45.469,120
FR,206,Bar-sur-Seine,4.374,48.114,172
FR,355,Cambrai,3.235,50.176,172
FR,247,Vallet,-1.265,47.162,120
FR,172,Saint-Philbert-de-Grand-Lieu,-1.641,47.038,144
FR,120,Nueil-les-Aubiers,-0.589,46.936,100
FR,247,Seuil-d'Argonne,5.062,48.978,100
FR,144,Beaumontois en Perigord,0.767,44.77,100
FR,120,Pont-de-Buis-les-Quimerch,-4.089,48.255,100
FR,172,Ferrieres-en-Gatinais,2.79,48.09,100
FR,120,Neussargues en Pinatelle,2.979,45.126,100
FR,296,Lussan,4.367,44.154,120
FR,426,Nimes,4.36,43.837,296
FR,355,Uzes,4.42,44.014,144
FR,120,Saint-Andre-de-Valborgne,3.683,44.156,100
FR,247,Val-d'Aigoual,3.641,44.081,120
FR,172,Moussac,4.227,43.981,120
FR,1826,Ales,4.077,44.125,247
FR,144,Meyrueis,3.43,44.181,100
FR,206,Florac Trois Rivieres,3.594,44.324,172
FR,172,Monts-de-Randon,3.478,44.633,100
FR,120,Le Buisson,3.235,44.627,100
FR,120,Nasbinals,3.047,44.663,100
FR,120,Les Bondons,3.617,44.387,100
FR,426,Mende,3.502,44.518,296
FR,144,Serverette,3.389,44.702,100
FR,426,Saint-Chely-d'Apcher,3.275,44.802,206
FR,247,Langogne,3.855,44.727,206
FR,206,Mont Lozere et Goulet,3.736,44.487,120
FR,120,Pelouse,3.617,44.568,100
FR,1522,Brive-la-Gaillarde,1.534,45.16,511
FR,144,Cublac,1.306,45.144,100
FR,206,Argentat-sur-Dordogne,1.938,45.093,144
FR,247,Uzerche,1.564,45.424,120
FR,247,Egletons,2.046,45.406,172
FR,120,Lubersac,1.403,45.444,100
FR,120,Chamboulive,1.703,45.431,100
FR,172,Chamberet,1.721,45.582,120
FR,206,Peyrelevade,2.05,45.706,144
FR,120,Liginiac,2.332,45.416,100
FR,144,Aix,2.383,45.615,100
FR,355,Bort-les-Orgues,2.495,45.401,120
FR,120,Maussac,2.141,45.471,100
FR,355,Ussel,2.312,45.546,355
FR,206,Allassac,1.476,45.257,100
FR,172,Tulle,1.772,45.266,144
FR,206,Houeilles,0.033,44.195,172
FR,426,Marmande,0.167,44.499,247
FR,120,Monflanquin,0.768,44.533,100
FR,172,Laugnac,0.606,44.306,100
FR,206,Aiguillon,0.339,44.302,100
FR,144,Anzex,0.166,44.284,100
FR,172,Miramont-de-Guyenne,0.361,44.602,120
FR,120,Tournon-d'Agenais,0.996,44.4,100
FR,296,Nerac,0.339,44.136,172
FR,426,Villeneuve-sur-Lot,0.706,44.41,172
FR,247,Tonneins,0.308,44.391,100
FR,144,Lasserre,0.393,44.066,100
FR,172,Astaffort,0.652,44.065,120
FR,120,Gontaud-de-Nogaret,0.295,44.455,100
FR,247,Saverdun,1.576,43.234,100
FR,144,Ustou,1.264,42.799,100
FR,206,Val-de-Sos,1.499,42.768,100
FR,426,Seix,1.202,42.864,100
FR,120,Tarascon-sur-Ariege,1.605,42.849,100
FR,172,Galey,0.915,42.936,144
FR,172,Massat,1.348,42.888,100
FR,144,Querigut,2.097,42.699,100
FR,247,Ax-les-Thermes,1.837,42.72,120
FR,144,Aigues-Vives,1.876,42.997,100
FR,206,Mirepoix,1.874,43.088,120
FR,144,Varilhes,1.628,43.046,100
FR,1058,Pamiers,1.608,43.115,296
FR,144,Le Mas-d'Azil,1.362,43.079,144
FR,120,Gaudies,1.731,43.175,100
FR,120,Unzent,1.528,43.174,100
FR,172,Bram,2.114,43.245,100
FR,144,Espezel,2.021,42.821,100
FR,120,Rivel,2,42.943,100
FR,296,Limoux,2.218,43.053,120
FR,296,Quillan,2.185,42.875,144
FR,511,Carcassonne,2.353,43.212,355
FR,247,Albieres,2.478,42.947,144
FR,120,Monze,2.46,43.157,100
FR,247,Taurize,2.505,43.076,100
FR,120,Gaja-la-Selve,1.896,43.195,100
FR,511,Port-la-Nouvelle,3.042,43.02,144
FR,247,Leucate,3.027,42.909,100
FR,296,Castelnaudary,1.953,43.317,206
FR,172,Gruissan,3.086,43.106,100
FR,296,Narbonne,3.004,43.184,144
FR,172,Paimpol,-3.048,48.78,172
FR,613,Lannion,-3.458,48.732,355
FR,120,Pontrieux,-3.162,48.697,100
FR,172,Plouha,-2.931,48.676,100
FR,120,Louargat,-3.339,48.567,100
FR,247,Guingamp,-3.147,48.561,172
FR,172,Begard,-3.299,48.63,100
FR,120,Pledran,-2.745,48.446,100
FR,144,Quintin,-2.912,48.403,100
FR,247,Callac,-3.427,48.404,100
FR,144,Lohuec,-3.52,48.46,100
FR,144,Plesidy,-3.121,48.448,100
FR,120,Cohiniac,-2.95,48.462,100
FR,120,Lamballe-Armor,-2.516,48.469,120
FR,172,Loudeac,-2.751,48.177,120
FR,172,Broons,-2.261,48.317,144
FR,355,Le Mene,-2.521,48.295,144
FR,120,Saint-Nicolas-du-Pelem,-3.163,48.315,100
FR,144,Rostrenen,-3.32,48.237,120
FR,120,Bon Repos sur Blavet,-3.122,48.242,100
FR,120,Pleneuf-Val-Andre,-2.54,48.586,100
FR,172,Plancoet,-2.235,48.522,100
FR,120,Henansal,-2.434,48.541,100
FR,120,Le Hingle,-2.082,48.394,100
FR,355,Dinan,-2.046,48.454,144
FR,426,Niort,-0.464,46.324,426
FR,172,Aigondigne,-0.288,46.295,100
FR,426,Bressuire,-0.492,46.842,206
FR,144,Cerizay,-0.669,46.821,100
FR,206,Chef-Boutonne,-0.072,46.11,100
FR,120,Plaine-d'Argenson,-0.483,46.155,100
FR,296,Melle,-0.142,46.223,172
FR,144,Mauze-sur-le-Mignon,-0.67,46.197,100
FR,144,Le Retail,-0.444,46.562,120
FR,247,Laragne-Monteglin,5.822,44.315,100
FR,206,Rosans,5.47,44.392,144
FR,1269,Gap,6.08,44.559,511
FR,511,Embrun,6.496,44.564,247
FR,206,Tallard,6.057,44.464,100
FR,144,Espinasses,6.223,44.467,100
FR,613,Briancon,6.644,44.898,296
FR,120,Nevache,6.605,45.019,100
FR,206,L'Argentiere-la-Bessee,6.559,44.793,100
FR,247,Saint-Bonnet-en-Champsaur,6.078,44.683,100
FR,296,Saint-Veran,6.869,44.701,172
FR,206,Serres,5.715,44.428,100
FR,120,La Beaume,5.637,44.553,100
FR,247,Veynes,5.824,44.535,144
FR,172,Chorges,6.275,44.546,120
FR,355,Annonay,4.668,45.24,172
FR,120,Saint-Felicien,4.628,45.087,120
FR,296,Le Cheylard,4.423,44.906,144
FR,144,Gluiras,4.523,44.847,100
FR,144,Coucouron,3.971,44.804,100
FR,120,Lanarce,4.002,44.729,100
FR,206,Cruas,4.765,44.657,100
FR,144,Thueyts,4.222,44.676,100
FR,296,Aubenas,4.39,44.621,206
FR,426,Borne,4.015,44.615,100
FR,120,Largentiere,4.292,44.542,100
FR,206,Usson-en-Forez,3.941,45.389,120
FR,144,Joyeuse,4.24,44.48,100
FR,511,Les Vans,4.132,44.405,144
FR,144,Saint-Paul-le-Jeune,4.151,44.34,100
FR,296,Hauterives,5.027,45.256,120
FR,144,Marsaz,4.944,45.117,100
FR,120,Portes-les-Valence,4.878,44.875,100
FR,120,Gigors-et-Lozeron,5.108,44.794,100
FR,120,Die,5.369,44.753,120
FR,144,Divajeu,5.005,44.705,100
FR,355,Chatillon-en-Diois,5.485,44.695,100
FR,172,Luc-en-Diois,5.453,44.614,100
FR,735,Montelimar,4.75,44.557,296
FR,206,Dieulefit,5.066,44.526,120
FR,120,La Motte-Chalancon,5.38,44.486,100
FR,144,Donzere,4.708,44.444,100
FR,120,Nyons,5.14,44.362,100
FR,206,Pierrelatte,4.699,44.376,100
FR,120,Piegon,5.127,44.301,100
FR,206,Laborel,5.595,44.292,100
FR,511,Dole,5.489,47.091,247
FR,206,Salins-les-Bains,5.877,46.939,100
FR,120,Tassenieres,5.516,46.922,100
FR,206,Poligny,5.709,46.837,100
FR,296,Lons-le-Saunier,5.559,46.672,296
FR,120,Pont-de-Poitte,5.696,46.586,100
FR,120,Val-Sonnette,5.48,46.6,100
FR,172,Orgelet,5.612,46.522,120
FR,144,Hauts de Bienne,6.022,46.521,120
FR,120,Nanchez,5.867,46.508,100
FR,120,Premanon,6.031,46.463,100
FR,247,Tarare,4.434,45.895,172
FR,144,Cours,4.321,46.1,100
FR,144,Belleville-en-Beaujolais,4.745,46.11,100
FR,120,Amplepuis,4.331,45.973,100
FR,120,Givors,4.774,45.583,100
FR,120,Condrieu,4.768,45.464,100
FR,206,Pont-de-Vaux,4.938,46.43,100
FR,120,Marboz,5.257,46.342,100
FR,206,Arbent,5.682,46.295,120
FR,144,Saint-Etienne-du-Bois,5.293,46.288,100
FR,426,Bourg-en-Bresse,5.225,46.205,296
FR,120,Echallon,5.741,46.21,100
FR,172,Nantua,5.606,46.155,120
FR,206,Valserhone,5.826,46.108,172
FR,144,Vieu-d'Izenave,5.53,46.081,100
FR,206,Amberieu-en-Bugey,5.36,45.958,206
FR,296,Gisors,1.778,49.279,172
FR,144,Heudicourt,1.662,49.335,100
FR,247,Pont-Audemer,0.517,49.357,172
FR,144,Epaignes,0.44,49.279,100
FR,120,Vesly,1.653,49.241,100
FR,120,Vexin-sur-Epte,1.604,49.159,100
FR,172,Gaillon,1.334,49.161,100
FR,144,Surville,1.103,49.198,100
FR,120,La Pyle,0.895,49.2,100
FR,206,Brionne,0.722,49.193,100
FR,120,Hondouville,1.121,49.14,100
FR,247,Bernay,0.598,49.089,206
FR,120,Thiberville,0.456,49.138,100
FR,296,Vernon,1.485,49.093,120
FR,882,Evreux,1.152,49.027,296
FR,172,Mesnil-en-Ouche,0.705,49.013,100
FR,144,Mesnils-sur-Iton,1.076,48.872,120
FR,120,Breval,1.534,48.945,100
FR,206,Septeuil,1.679,48.893,100
FR,296,Rambouillet,1.82,48.645,144
FR,120,Sonchamp,1.877,48.576,100
FR,144,Lizy-sur-Ourcq,3.027,49.026,100
FR,172,La Ferte-sous-Jouarre,3.13,48.95,100
FR,206,Coulommiers,3.084,48.812,120
FR,247,Roissy-en-Brie,2.655,48.791,144
FR,120,Mormant,2.891,48.606,100
FR,296,Provins,3.299,48.56,206
FR,206,Nangis,3.014,48.554,144
FR,172,Gouaix,3.293,48.48,100
FR,120,Montereau-Fault-Yonne,2.956,48.385,120
FR,172,Buthiers,2.431,48.288,100
FR,355,Nemours,2.693,48.267,120
FR,120,Nucourt,1.853,49.16,100
FR,172,Andrezieux-Boutheon,4.259,45.525,100
FR,172,Us,1.968,49.101,100
FR,172,Goussainville,2.473,49.032,100
FR,206,Saint-Denis,2.358,48.936,100
FR,206,Evry-Courcouronnes,2.429,48.624,120
FR,120,Savigny-sur-Orge,2.346,48.68,100
FR,144,Arpajon,2.248,48.59,100
FR,120,Saint-Vrain,2.335,48.542,100
FR,206,Dourdan,2.016,48.529,100
FR,426,Etampes,2.161,48.435,172
FR,247,Angerville,1.998,48.311,100
FR,144,Soleymieux,4.043,45.509,100
FR,172,Balbigny,4.183,45.819,100
FR,172,La Pacaudiere,3.866,46.176,100
FR,247,Cremeaux,3.93,45.907,100
FR,120,Vezelin-sur-Loire,4.085,45.885,100
FR,172,Frasne,6.162,46.857,100
FR,120,Jougne,6.39,46.761,100
FR,144,Amancey,6.071,47.038,100
FR,144,Quingey,5.883,47.103,100
FR,120,Paroy,5.881,47.043,100
FR,172,Ornans,6.147,47.106,120
FR,120,Trepot,6.148,47.168,100
FR,247,Valdahon,6.346,47.147,172
FR,144,Le Russey,6.729,47.162,100
FR,882,Besancon,6.024,47.238,511
FR,144,Sancey,6.584,47.294,120
FR,355,Maiche,6.802,47.252,120
FR,247,Baume-les-Dames,6.362,47.353,172
FR,144,Montancy,7.047,47.348,100
FR,120,Bessans,6.994,45.321,100
FR,296,Montbeliard,6.798,47.51,100
FR,172,Onans,6.609,47.501,100
FR,735,Pontarlier,6.354,46.904,144
FR,172,Modane,6.673,45.201,144
FR,172,Valloire,6.43,45.165,100
FR,144,Val-Cenis,6.817,45.277,100
FR,426,Saint-Jean-de-Maurienne,6.345,45.276,247
FR,144,La Chapelle,6.277,45.42,120
FR,206,Les Belleville,6.505,45.38,100
FR,120,Aime-la-Plagne,6.652,45.556,100
FR,172,Cevins,6.456,45.591,100
FR,206,Bourg-Saint-Maurice,6.77,45.619,206
FR,247,Parthenay,-0.25,46.649,172
FR,247,Aix-les-Bains,5.915,45.689,100
FR,206,Albertville,6.393,45.676,206
FR,247,La Ferte-Saint-Aubin,1.941,47.72,144
FR,120,Beaufort,6.576,45.718,100
FR,172,Beaulieu-sur-Loire,2.817,47.543,120
FR,247,Chateauneuf-sur-Loire,2.217,47.864,172
FR,144,Fay-aux-Loges,2.138,47.927,100
FR,120,Chevilly,1.875,48.027,100
FR,120,Artenay,1.879,48.082,100
FR,172,Neuville-aux-Bois,2.053,48.068,120
FR,120,Boisseaux,1.987,48.256,100
FR,206,Thouars,-0.216,46.976,172
FR,144,Mauleon,-0.75,46.922,120
FR,120,Luzay,-0.195,46.923,100
FR,144,Loretz-d'Argenton,-0.259,47.045,100
FR,144,Coullons,2.492,47.62,100
FR,144,Beaune-la-Rolande,2.429,48.07,100
FR,511,Gien,2.625,47.698,247
FR,296,Ladon,2.534,48.004,100
FR,206,Moncoutant-sur-Sevre,-0.588,46.721,100
FR,144,Gourge,-0.165,46.728,100
FR,120,Exireuil,-0.191,46.433,100
FR,172,Cherveux,-0.357,46.414,100
FR,120,Dordives,2.767,48.145,100
FR,172,Sancoins,2.92,46.831,144
FR,206,Lignieres,2.176,46.751,144
FR,172,Chateaumeillant,2.195,46.56,172
FR,120,Nogent-sur-Vernisson,2.743,47.846,120
FR,144,Biars-sur-Cere,1.845,44.927,100
FR,206,Villequiers,2.805,47.069,120
FR,355,Fourmies,4.047,50.018,206
FR,355,Vierzon,2.07,47.221,172
FR,144,Gracay,1.846,47.142,100
FR,144,Lere,2.873,47.471,100
FR,120,Clemont,2.306,47.567,100
FR,1522,Bourges,2.399,47.081,735
FR,206,Arcay,2.342,46.949,100
FR,206,Presly,2.358,47.389,100
FR,247,Saint-Martin-d'Auxigny,2.417,47.204,100
FR,144,Ouroux-sur-Saone,4.953,46.722,100
FR,206,Henrichemont,2.524,47.304,100
FR,120,Vorly,2.464,46.945,100
FR,296,Dun-sur-Auron,2.572,46.888,120
FR,120,Sainte-Solange,2.547,47.134,100
FR,120,Meillant,2.505,46.781,100
FR,144,Le Chatelet,2.283,46.642,100
FR,172,Jars,2.684,47.397,100
FR,172,Le Controis-en-Sologne,1.429,47.419,144
FR,120,Salbris,2.053,47.425,120
FR,120,Millancay,1.773,47.448,100
FR,120,Montrichard Val de Cher,1.184,47.343,100
FR,144,Selles-sur-Cher,1.554,47.275,120
FR,120,Nouan-le-Fuzelier,2.038,47.536,100
FR,247,Lamotte-Beuvron,2.025,47.602,100
FR,613,Blois,1.337,47.589,355
FR,172,Villeny,1.755,47.623,120
FR,206,Mer,1.508,47.7,100
FR,172,Saint-Amand-Longpre,1.016,47.689,100
FR,511,Vendome,1.067,47.794,172
FR,144,Francheval,5.049,49.701,100
FR,120,Pezou,1.141,47.866,100
FR,144,Lunay,0.915,47.809,100
FR,172,La Ville-aux-Clercs,1.087,47.919,100
FR,172,Beauce la Romaine,1.524,47.912,144
FR,172,Bedous,-0.599,42.999,100
FR,120,Sainte-Engrace,-0.853,43.015,100
FR,172,Laruns,-0.425,42.988,100
FR,120,Lescun,-0.634,42.934,100
FR,120,Esterencuby,-1.195,43.104,100
FR,172,Arette,-0.715,43.095,100
FR,206,Arudy,-0.428,43.105,100
FR,120,Mauleon-Licharre,-0.888,43.22,120
FR,144,Irissarry,-1.231,43.258,100
FR,120,Cardesse,-0.587,43.264,100
FR,120,Monein,-0.579,43.32,100
FR,120,Jasses,-0.746,43.311,100
FR,296,Riom-es-Montagnes,2.66,45.281,100
FR,296,Saint-Palais,-1.032,43.327,100
FR,172,Ustaritz,-1.453,43.396,100
FR,296,Sissonne,3.891,49.572,120
FR,426,Orthez,-0.773,43.488,206
FR,247,Escos,-0.999,43.447,100
FR,247,Forges-les-Eaux,1.546,49.613,100
FR,144,Vic-sur-Cere,2.625,44.98,100
FR,882,Alencon,0.082,48.43,355
FR,247,Garlin,-0.271,43.562,120
FR,172,Ciral,-0.137,48.495,100
FR,355,Mortagne-au-Perche,0.546,48.52,120
FR,296,Sees,0.172,48.606,120
FR,144,Ecouves,0.101,48.503,100
FR,206,La Ferte Mace,-0.358,48.59,144
FR,426,Argentan,-0.015,48.744,247
FR,247,Flers,-0.575,48.75,144
FR,206,Gace,0.295,48.796,120
FR,206,Pointel,-0.348,48.699,100
FR,172,Trun,0.033,48.843,100
FR,144,Conde-en-Normandie,-0.552,48.851,100
FR,247,Vimoutiers,0.198,48.928,120
FR,511,Vire Normandie,-0.887,48.838,247
FR,120,Ussy,-0.283,48.949,100
FR,206,Souleuvre en Bocage,-0.841,48.938,100
FR,144,Villeneuve-sur-Aisne,3.966,49.434,144
FR,144,Dozule,-0.044,49.231,100
FR,247,Bayeux,-0.702,49.276,172
FR,144,Falaise,-0.201,48.894,144
FR,120,Les Monts d'Aunay,-0.63,49.02,120
FR,206,Saint-Pierre-en-Auge,-0.031,49.02,100
FR,120,Quetteville,0.308,49.337,100
FR,144,Saint-Pois,-1.067,48.75,100
FR,144,Ger,-0.788,48.682,120
FR,355,Avranches,-1.361,48.687,144
FR,144,Sartilly-Baie-Bocage,-1.454,48.753,100
FR,120,Tessy-Bocage,-1.059,48.974,100
FR,206,Fleury,-1.274,48.848,100
FR,296,Granville,-1.596,48.838,247
FR,511,Saint-Lo,-1.089,49.116,426
FR,120,Bourgvallees,-1.126,49.049,100
FR,144,Lessay,-1.531,49.219,100
FR,426,La Haye,-1.544,49.291,172
FR,144,Quettehou,-1.302,49.593,100
FR,206,Carentan-les-Marais,-1.245,49.303,172
FR,206,Les Pieux,-1.808,49.513,120
FR,120,Surtainville,-1.812,49.458,100
FR,120,Fresville,-1.355,49.439,100
FR,613,Cherbourg-en-Cotentin,-1.623,49.642,613
FR,144,Picauville,-1.412,49.379,100
FR,144,La Hague,-1.829,49.662,100
FR,144,Saint-James,-1.324,48.526,120
FR,247,Saint-Hilaire-du-Harcouet,-1.091,48.577,120
FR,247,Chateau-Gontier-sur-Mayenne,-0.706,47.826,100
FR,206,Meslay-du-Maine,-0.555,47.95,100
FR,206,Andouille,-0.782,48.178,100
FR,355,Evron,-0.4,48.156,144
FR,735,Laval,-0.773,48.071,511
FR,172,Bais,-0.364,48.252,100
FR,144,Gorron,-0.812,48.412,100
FR,172,Bitche,7.427,49.05,120
FR,206,Ambrieres-les-Vallees,-0.629,48.404,100
FR,144,Villaines-la-Juhel,-0.28,48.345,144
FR,355,Mayenne,-0.62,48.306,172
FR,172,Ernee,-0.939,48.297,144
FR,144,Sevremoine,-0.993,47.124,100
FR,172,Montreuil-Bellay,-0.155,47.131,100
FR,511,Cholet,-0.878,47.059,296
FR,172,Lys-Haut-Layon,-0.535,47.145,172
FR,247,Beaupreau-en-Mauges,-0.981,47.209,100
FR,172,Loire-Authion,-0.318,47.409,120
FR,120,Vernantes,0.053,47.394,100
FR,511,Saumur,-0.075,47.26,247
FR,206,Terranjou,-0.453,47.27,100
FR,247,Segre-en-Anjou Bleu,-0.873,47.686,206
FR,120,Vivy,-0.054,47.326,100
FR,120,Brain-sur-Allonnes,0.064,47.302,100
FR,144,Les Hauts-d'Anjou,-0.487,47.681,144
FR,613,Lisieux,0.228,49.146,296
FR,120,Champtoce-sur-Loire,-0.864,47.412,100
FR,120,Mauges-sur-Loire,-0.858,47.356,100
FR,120,Montrevault-sur-Evre,-1.046,47.259,100
FR,144,Erdre-en-Anjou,-0.834,47.601,100
FR,120,Benet,-0.596,46.368,100
FR,172,La Tranche-sur-Mer,-1.437,46.343,172
FR,247,Lucon,-1.169,46.455,206
FR,355,Fontenay-le-Comte,-0.805,46.466,172
FR,172,Sainte-Hermine,-1.059,46.557,100
FR,172,Chantonnay,-1.049,46.687,144
FR,296,Les Sables-d'Olonne,-1.784,46.497,206
FR,735,La Roche-sur-Yon,-1.427,46.67,426
FR,120,La Chataigneraie,-0.739,46.649,100
FR,247,Brem-sur-Mer,-1.829,46.606,100
FR,144,Reaumur,-0.803,46.72,100
FR,296,L'Ile-d'Yeu,-2.348,46.724,206
FR,120,Bellevigny,-1.429,46.783,100
FR,426,Challans,-1.878,46.845,247
FR,120,Saint-Etienne-du-Bois,-1.594,46.831,100
FR,172,Beauvoir-sur-Mer,-2.04,46.915,100
FR,296,Les Herbiers,-1.013,46.869,144
FR,206,Lege,-1.595,46.885,100
FR,120,Bouin,-1.998,46.974,100
FR,120,Getigne,-1.248,47.078,100
FR,144,Heric,-1.652,47.415,100
FR,144,Nort-sur-Erdre,-1.5,47.44,120
FR,144,Herbignac,-2.315,47.449,120
FR,296,Pontchateau,-2.089,47.437,120
FR,206,Blain,-1.766,47.478,172
